"","time","MIE","KE1","KE2","REPLICATE"
"1",1,0.588478003856463,-0.00289896809684051,0.341357396953568,1
"2",1,0.590840714038647,0.350062980167722,0.484892824482437,2
"3",1,-0.0906493070312065,-0.206883041988397,0.482109224407152,3
"4",1,0.557178990556174,-0.448141589132276,-0.299584961073818,4
"5",1,-0.121041440666237,0.327901919841802,0.128981709418741,5
"6",6,0.323403627540792,0.806710159161211,1.29194628881229,1
"7",6,0.763324358678272,1.03509786732812,1.34926853672014,2
"8",6,0.9170358837585,1.19633484607002,1.40767562473946,3
"9",6,-0.00650738662960887,1.26216428663259,0.856422217006129,4
"10",6,0.0270480000915589,1.53579745242106,0.914573279672395,5
"11",11,1.16697946815223,1.14444190628827,1.98280370325158,1
"12",11,0.770094622936969,1.29815380366929,1.60458981466411,2
"13",11,0.916303055371788,0.768162396251752,1.37548145122053,3
"14",11,0.399805995074931,1.04807963727207,2.1107789479815,4
"15",11,0.419755552015352,0.915140359760207,1.75160896397678,5
"16",16,0.195001879297241,1.14962701421118,1.45904987914875,1
"17",16,0.296055537641059,0.525516139362175,1.80914327860357,2
"18",16,0.269265811227591,0.5070349988215,1.41891103867001,3
"19",16,0.15522890541143,0.678680982145529,1.62997878358074,4
"20",16,-0.173119011223924,0.763731275848247,2.06040689191729,5
"21",21,-0.266209728692781,0.366596686262283,1.81302403134307,1
"22",21,0.18057622838398,1.16049017841194,1.52716037555932,2
"23",21,0.161772855887901,0.654411825243765,2.31113834257729,3
"24",21,0.197169229071776,0.694415763645528,1.45225822288238,4
"25",21,0.807340317417112,1.12017568148638,1.51146227318803,5
"26",26,-0.0168193191055694,0.73456367241416,1.64316446262282,1
"27",26,0.598150487653882,0.768397131610645,1.82322101495447,2
"28",26,0.601370542401514,0.794855362124982,0.896552304596241,3
"29",26,0.0739297374579928,0.903642557089039,1.98126465628115,4
"30",26,0.265284385371153,0.958123414754508,1.5981996962397,5
"31",31,0.0771534196062487,0.919299398575117,1.44884470160412,1
"32",31,0.29190188283672,1.09229468464184,1.81865355778138,2
